0.51,4879,0,19
0.52,4879,0,19
0.53,4879,0,19
0.54,4879,0,19
0.55,4879,0,19
0.56,4879,2,17
0.5700000000000001,4879,2,17
0.5800000000000001,4879,2,17
0.5900000000000001,4879,6,13
0.6000000000000001,4876,12,10
0.6100000000000001,4876,13,9
0.6200000000000001,4874,17,7
0.6300000000000001,4872,20,6
0.6400000000000001,4869,24,5
0.6500000000000001,4860,33,5
0.6600000000000001,4854,39,5
0.6700000000000002,4845,51,2
0.6800000000000002,4830,66,2
0.6900000000000002,4810,86,2
0.7000000000000002,4778,118,2
0.7100000000000002,4739,157,2
0.7200000000000002,4698,198,2
0.7300000000000002,4658,238,2
0.7400000000000002,4589,308,1
0.7500000000000002,4524,373,1
0.7600000000000002,4454,443,1
0.7700000000000002,4418,479,1
0.7800000000000002,4405,492,1
0.7900000000000003,4401,496,1
0.8000000000000003,4399,498,1
0.8100000000000003,4399,498,1
0.8200000000000003,4399,498,1
0.8300000000000003,4399,498,1
0.8400000000000003,4399,498,1
0.8500000000000003,4399,498,1
0.8600000000000003,4399,498,1
0.8700000000000003,4399,498,1
0.8800000000000003,4399,499,0
0.8900000000000003,4399,499,0
0.9000000000000004,4399,499,0
0.9100000000000004,4399,499,0
0.9200000000000004,4399,499,0
0.9300000000000004,4399,499,0
0.9400000000000004,4399,499,0
0.9500000000000004,4399,499,0
0.9600000000000004,4399,499,0
0.9700000000000004,4399,499,0
0.9800000000000004,4399,499,0
0.9900000000000004,4399,499,0
1.0,4399,499,0
