0.51,0.6404,0.5635
0.52,0.6441,0.5743
0.53,0.6548,0.5918
0.54,0.6647,0.6091
0.55,0.6708,0.6216
0.56,0.6736,0.6276
0.57,0.6752,0.6312
0.58,0.6755,0.6323
0.59,0.6756,0.6327
0.6,0.6756,0.6327
0.61,0.6756,0.6326
0.62,0.6756,0.6325
0.63,0.6756,0.6325
0.64,0.673,0.6326
0.65,0.671,0.6322
0.66,0.6687,0.6322
0.67,0.6693,0.6342
0.68,0.6666,0.6345
0.69,0.6601,0.6293
0.7,0.6413,0.6085
0.71,0.6532,0.6009
0.72,0.4381,0.4311
0.73,0.1025,0.1878
0.74,-0.1851,-0.0189
0.75,-0.3188,-0.1139
0.76,-0.3081,-0.1104
0.77,-0.2632,-0.0832
0.78,-0.2547,-0.08
0.79,-0.2551,-0.0793
0.8,-0.2583,-0.0791
0.81,-0.2988,-0.103
0.82,-0.2903,-0.0964
0.83,-0.2873,-0.0941
0.84,-0.2866,-0.0933
0.85,-0.2851,-0.0925
0.86,-0.2911,-0.0956
0.87,-0.2869,-0.0927
0.88,-0.2879,-0.0938
0.89,-0.2812,-0.0895
0.9,-0.2883,-0.0945
0.91,-0.2892,-0.0959
0.92,-0.2894,-0.0953
0.93,-0.2856,-0.0923
0.94,-0.2862,-0.0933
0.95,-0.289,-0.0951
0.96,-0.2837,-0.092
0.97,-0.286,-0.0926
0.98,-0.2927,-0.0975
0.99,-0.2875,-0.094
1.0,-0.2891,-0.0941
