0.51,0.2835,0.1443
0.52,0.2835,0.1443
0.53,0.2835,0.1443
0.54,0.2835,0.1443
0.55,0.2835,0.1443
0.56,0.2835,0.1443
0.57,0.2835,0.1443
0.58,0.2835,0.1443
0.59,0.2835,0.1443
0.6,0.2835,0.1443
0.61,0.2835,0.1443
0.62,0.2835,0.1443
0.63,0.2835,0.1443
0.64,0.2835,0.1443
0.65,0.2835,0.1443
0.66,0.2835,0.1443
0.67,0.2835,0.1443
0.68,0.2835,0.1443
0.69,0.2835,0.1443
0.7,0.2835,0.1443
0.71,0.2835,0.1443
0.72,0.2835,0.1443
0.73,0.2835,0.1443
0.74,0.2835,0.1443
0.75,0.2835,0.1443
0.76,0.2835,0.1443
0.77,0.2835,0.1442
0.78,0.2835,0.1442
0.79,0.2835,0.1443
0.8,0.2838,0.145
0.81,0.2838,0.145
0.82,0.2838,0.145
0.83,0.2901,0.1494
0.84,0.2904,0.1501
0.85,0.2854,0.1445
0.86,0.2849,0.1442
0.87,0.2849,0.1442
0.88,0.2849,0.1442
0.89,0.3093,0.1609
0.9,0.3093,0.1609
0.91,0.3093,0.1609
0.92,0.3093,0.1609
0.93,0.3093,0.1609
0.94,0.3093,0.1609
0.95,0.3093,0.1609
0.96,0.3093,0.1609
0.97,0.3093,0.1609
0.98,0.3093,0.1609
0.99,0.3093,0.1609
1.0,0.3093,0.1609
