0.51,0.3167,0.2222
0.52,0.3167,0.2223
0.53,0.3242,0.2271
0.54,0.324,0.2269
0.55,0.3238,0.2266
0.56,0.3238,0.2265
0.57,0.3238,0.2265
0.58,0.3193,0.2238
0.59,0.3193,0.2238
0.6,0.3139,0.2207
0.61,0.309,0.2179
0.62,0.3081,0.2174
0.63,0.3064,0.2182
0.64,0.3099,0.2214
0.65,0.3085,0.221
0.66,0.3085,0.2211
0.67,0.3071,0.2195
0.68,0.3017,0.2134
0.69,0.2957,0.206
0.7,0.289,0.1991
0.71,0.285,0.1957
0.72,0.2786,0.1909
0.73,0.2765,0.1896
0.74,0.2757,0.1894
0.75,0.2748,0.189
0.76,0.2748,0.189
0.77,0.2748,0.189
0.78,0.2748,0.189
0.79,0.2746,0.1892
0.8,0.2823,0.1942
0.81,0.3235,0.2243
0.82,0.3095,0.2171
0.83,0.2081,0.1526
0.84,0.176,0.1275
0.85,0.144,0.1013
0.86,0.1288,0.0907
0.87,0.1326,0.096
0.88,0.1371,0.1009
0.89,0.1562,0.118
0.9,0.1729,0.1282
0.91,0.1822,0.1334
0.92,0.1903,0.1382
0.93,0.1906,0.1389
0.94,0.1906,0.1389
0.95,0.1906,0.1389
0.96,0.1906,0.1389
0.97,0.1906,0.1389
0.98,0.1906,0.1389
0.99,0.1906,0.1389
1.0,0.1906,0.1389
