0.51,0.8792,0.8563
0.52,0.8792,0.8563
0.53,0.8792,0.8563
0.54,0.8792,0.8563
0.55,0.8792,0.8563
0.56,0.8792,0.8563
0.57,0.8792,0.8563
0.58,0.8792,0.8563
0.59,0.8792,0.8563
0.6,0.8792,0.8563
0.61,0.8792,0.8563
0.62,0.8792,0.8563
0.63,0.8792,0.8563
0.64,0.8792,0.8563
0.65,0.8792,0.8564
0.66,0.8792,0.8564
0.67,0.8792,0.8563
0.68,0.8792,0.8563
0.69,0.8792,0.8563
0.7,0.8792,0.8562
0.71,0.8792,0.8561
0.72,0.8791,0.856
0.73,0.879,0.8558
0.74,0.8786,0.8554
0.75,0.878,0.8549
0.76,0.8774,0.8546
0.77,0.877,0.8545
0.78,0.877,0.8546
0.79,0.877,0.8545
0.8,0.8768,0.8545
0.81,0.8768,0.8545
0.82,0.8768,0.8545
0.83,0.8768,0.8545
0.84,0.8768,0.8545
0.85,0.8768,0.8545
0.86,0.8768,0.8545
0.87,0.8768,0.8545
0.88,0.8768,0.8544
0.89,0.8768,0.8544
0.9,0.8768,0.8544
0.91,0.8768,0.8544
0.92,0.8768,0.8544
0.93,0.8768,0.8544
0.94,0.8768,0.8544
0.95,0.8768,0.8544
0.96,0.8768,0.8544
0.97,0.8768,0.8544
0.98,0.8768,0.8544
0.99,0.8768,0.8544
1.0,0.8768,0.8544
