0.51,0.4826,0.3528
0.52,0.4825,0.3528
0.53,0.4861,0.355
0.54,0.486,0.3548
0.55,0.4859,0.3546
0.56,0.4859,0.3546
0.57,0.4859,0.3546
0.58,0.4816,0.3516
0.59,0.4816,0.3516
0.6,0.4818,0.352
0.61,0.4788,0.3502
0.62,0.4784,0.35
0.63,0.4858,0.3555
0.64,0.4904,0.3583
0.65,0.4903,0.3581
0.66,0.4902,0.358
0.67,0.4905,0.3581
0.68,0.4874,0.3557
0.69,0.4836,0.3523
0.7,0.4795,0.3493
0.71,0.4778,0.3476
0.72,0.4762,0.3459
0.73,0.4766,0.3459
0.74,0.4758,0.3451
0.75,0.476,0.3451
0.76,0.476,0.3451
0.77,0.476,0.3451
0.78,0.476,0.3451
0.79,0.4748,0.3439
0.8,0.4813,0.347
0.81,0.5204,0.3705
0.82,0.4944,0.3458
0.83,0.3982,0.2767
0.84,0.3669,0.2513
0.85,0.3368,0.2285
0.86,0.3268,0.2204
0.87,0.3311,0.2247
0.88,0.3324,0.2259
0.89,0.328,0.221
0.9,0.3213,0.2133
0.91,0.3276,0.2169
0.92,0.336,0.222
0.93,0.3398,0.2244
0.94,0.3398,0.2244
0.95,0.3398,0.2244
0.96,0.3398,0.2244
0.97,0.3398,0.2244
0.98,0.3398,0.2244
0.99,0.3398,0.2244
1.0,0.3398,0.2244
