0.51,0.3918,0.2613
0.52,0.3892,0.2553
0.53,0.3855,0.2505
0.54,0.3865,0.2536
0.55,0.3853,0.251
0.56,0.3843,0.2488
0.57,0.3837,0.2477
0.58,0.3833,0.2468
0.59,0.383,0.2466
0.6,0.3829,0.2466
0.61,0.3828,0.2465
0.62,0.3828,0.2466
0.63,0.3828,0.2466
0.64,0.3845,0.2504
0.65,0.3855,0.2526
0.66,0.3859,0.2535
0.67,0.3876,0.2575
0.68,0.4018,0.2705
0.69,0.4436,0.2988
0.7,0.5155,0.3478
0.71,0.4694,0.3168
0.72,0.2059,0.1362
0.73,0.0333,0.0229
0.74,0.3053,0.2075
0.75,0.4648,0.3117
0.76,0.4777,0.3169
0.77,0.4189,0.2745
0.78,0.3892,0.2547
0.79,0.3748,0.2465
0.8,0.3409,0.2261
0.81,0.41,0.2706
0.82,0.388,0.2543
0.83,0.3695,0.2437
0.84,0.3701,0.2439
0.85,0.3693,0.2431
0.86,0.3692,0.2436
0.87,0.3694,0.2438
0.88,0.3697,0.2437
0.89,0.37,0.2441
0.9,0.3695,0.2434
0.91,0.3699,0.2439
0.92,0.3695,0.2434
0.93,0.3701,0.2441
0.94,0.3698,0.2435
0.95,0.3696,0.2436
0.96,0.3696,0.2432
0.97,0.37,0.2441
0.98,0.3718,0.2445
0.99,0.3693,0.2433
1.0,0.3698,0.244
