0.51,0.7247,0.5949
0.52,0.7247,0.5949
0.53,0.7247,0.5949
0.54,0.7247,0.5949
0.55,0.7247,0.5949
0.56,0.7247,0.5949
0.57,0.7247,0.5949
0.58,0.7247,0.5949
0.59,0.7247,0.5949
0.6,0.7247,0.5949
0.61,0.7247,0.5949
0.62,0.7247,0.5949
0.63,0.7247,0.5949
0.64,0.7247,0.5949
0.65,0.7247,0.5949
0.66,0.7247,0.5949
0.67,0.7247,0.5949
0.68,0.7247,0.5949
0.69,0.7247,0.5949
0.7,0.7247,0.5949
0.71,0.7247,0.5949
0.72,0.7247,0.5949
0.73,0.7247,0.5949
0.74,0.7247,0.595
0.75,0.7249,0.5951
0.76,0.7249,0.5951
0.77,0.7249,0.595
0.78,0.7247,0.5948
0.79,0.7238,0.5942
0.8,0.7219,0.593
0.81,0.7202,0.5922
0.82,0.7202,0.5922
0.83,0.7202,0.5922
0.84,0.7175,0.591
0.85,0.7175,0.591
0.86,0.7175,0.591
0.87,0.7217,0.5958
0.88,0.7305,0.604
0.89,0.7367,0.6092
0.9,0.734,0.6078
0.91,0.7168,0.5978
0.92,0.7034,0.5901
0.93,0.7021,0.5888
0.94,0.7021,0.5888
0.95,0.7021,0.5888
0.96,0.7021,0.5888
0.97,0.7021,0.5888
0.98,0.7021,0.5888
0.99,0.7021,0.5888
1.0,0.829,0.7316
