0.51,979,1,0
0.52,978,2,0
0.53,978,2,0
0.54,978,2,0
0.55,978,2,0
0.56,978,2,0
0.5700000000000001,977,3,0
0.5800000000000001,977,3,0
0.5900000000000001,977,3,0
0.6000000000000001,976,4,0
0.6100000000000001,975,5,0
0.6200000000000001,974,6,0
0.6300000000000001,973,7,0
0.6400000000000001,971,9,0
0.6500000000000001,971,9,0
0.6600000000000001,971,9,0
0.6700000000000002,970,10,0
0.6800000000000002,969,11,0
0.6900000000000002,969,11,0
0.7000000000000002,969,11,0
0.7100000000000002,969,11,0
0.7200000000000002,969,11,0
0.7300000000000002,969,11,0
0.7400000000000002,966,14,0
0.7500000000000002,951,29,0
0.7600000000000002,941,39,0
0.7700000000000002,926,54,0
0.7800000000000002,912,68,0
0.7900000000000003,904,76,0
0.8000000000000003,898,82,0
0.8100000000000003,896,84,0
0.8200000000000003,896,84,0
0.8300000000000003,896,84,0
0.8400000000000003,895,85,0
0.8500000000000003,895,85,0
0.8600000000000003,895,85,0
0.8700000000000003,878,102,0
0.8800000000000003,824,156,0
0.8900000000000003,721,259,0
0.9000000000000004,625,355,0
0.9100000000000004,578,402,0
0.9200000000000004,564,416,0
0.9300000000000004,561,419,0
0.9400000000000004,561,419,0
0.9500000000000004,561,419,0
0.9600000000000004,561,419,0
0.9700000000000004,561,419,0
0.9800000000000004,561,419,0
0.9900000000000004,561,419,0
1.0,0,980,0
